-3 -0.0131508 -0.752728 0 
-2.996 -0.013279 -0.753304 0 
-2.99199 -0.0134083 -0.753881 0 
-2.98799 -0.0135387 -0.754459 0 
-2.98399 -0.0136702 -0.755038 0 
-2.97999 -0.0138028 -0.755619 0 
-2.97598 -0.0139366 -0.756202 0 
-2.97198 -0.0140715 -0.756786 0 
-2.96798 -0.0142075 -0.757372 0 
-2.96398 -0.0143447 -0.75796 0 
-2.95997 -0.0144831 -0.758551 0 
-2.95597 -0.0146226 -0.759143 0 
-2.95197 -0.0147632 -0.759738 0 
-2.94797 -0.0149051 -0.760335 0 
-2.94396 -0.0150482 -0.760936 0 
-2.93996 -0.0151924 -0.761538 0 
-2.93596 -0.0153379 -0.762144 0 
-2.93195 -0.0154846 -0.762753 0 
-2.92795 -0.0156325 -0.763365 0 
-2.92395 -0.0157816 -0.76398 0 
-2.91995 -0.0159319 -0.764599 0 
-2.91594 -0.0160835 -0.765221 0 
-2.91194 -0.0162364 -0.765847 0 
-2.90794 -0.0163905 -0.766477 0 
-2.90394 -0.0165459 -0.767111 0 
-2.89993 -0.0167026 -0.767749 0 
-2.89593 -0.0168605 -0.768391 0 
-2.89193 -0.0170198 -0.769038 0 
-2.88793 -0.0171803 -0.769689 0 
-2.88392 -0.0173421 -0.770345 0 
-2.87992 -0.0175053 -0.771005 0 
-2.87592 -0.0176698 -0.771671 0 
-2.87191 -0.0178356 -0.772342 0 
-2.86791 -0.0180028 -0.773018 0 
-2.86391 -0.0181713 -0.773699 0 
-2.85991 -0.0183411 -0.774386 0 
-2.8559 -0.0185124 -0.775078 0 
-2.8519 -0.018685 -0.775776 0 
-2.8479 -0.018859 -0.776481 0 
-2.8439 -0.0190343 -0.777191 0 
-2.83989 -0.0192111 -0.777907 0 
-2.83589 -0.0193893 -0.77863 0 
-2.83189 -0.0195689 -0.77936 0 
-2.82789 -0.0197499 -0.780096 0 
-2.82388 -0.0199323 -0.780838 0 
-2.81988 -0.0201162 -0.781588 0 
-2.81588 -0.0203015 -0.782345 0 
-2.81187 -0.0204883 -0.783109 0 
-2.80787 -0.0206766 -0.783881 0 
-2.80387 -0.0208663 -0.78466 0 
-2.79987 -0.0210575 -0.785446 0 
-2.79586 -0.0212502 -0.786241 0 
-2.79186 -0.0214443 -0.787043 0 
-2.78786 -0.02164 -0.787854 0 
-2.78386 -0.0218372 -0.788673 0 
-2.77985 -0.0220359 -0.7895 0 
-2.77585 -0.0222362 -0.790336 0 
-2.77185 -0.022438 -0.79118 0 
-2.76785 -0.0226413 -0.792034 0 
-2.76384 -0.0228462 -0.792896 0 
-2.75984 -0.0230526 -0.793767 0 
-2.75584 -0.0232606 -0.794648 0 
-2.75183 -0.0234702 -0.795538 0 
-2.74783 -0.0236814 -0.796438 0 
-2.74383 -0.0238942 -0.797348 0 
-2.73983 -0.0241086 -0.798267 0 
-2.73582 -0.0243246 -0.799196 0 
-2.73182 -0.0245422 -0.800136 0 
-2.72782 -0.0247614 -0.801086 0 
-2.72382 -0.0249823 -0.802046 0 
-2.71981 -0.0252048 -0.803017 0 
-2.71581 -0.025429 -0.803999 0 
-2.71181 -0.0256548 -0.804991 0 
-2.70781 -0.0258823 -0.805995 0 
-2.7038 -0.0261115 -0.80701 0 
-2.6998 -0.0263423 -0.808036 0 
-2.6958 -0.0265749 -0.809073 0 
-2.69179 -0.0268092 -0.810122 0 
-2.68779 -0.0270451 -0.811183 0 
-2.68379 -0.0272828 -0.812256 0 
-2.67979 -0.0275222 -0.813341 0 
-2.67578 -0.0277633 -0.814439 0 
-2.67178 -0.0280062 -0.815548 0 
-2.66778 -0.0282509 -0.81667 0 
-2.66378 -0.0284972 -0.817805 0 
-2.65977 -0.0287454 -0.818952 0 
-2.65577 -0.0289953 -0.820113 0 
-2.65177 -0.029247 -0.821286 0 
-2.64777 -0.0295005 -0.822473 0 
-2.64376 -0.0297558 -0.823673 0 
-2.63976 -0.0300129 -0.824886 0 
-2.63576 -0.0302718 -0.826114 0 
-2.63175 -0.0305325 -0.827354 0 
-2.62775 -0.0307951 -0.828609 0 
-2.62375 -0.0310594 -0.829878 0 
-2.61975 -0.0313257 -0.831161 0 
-2.61574 -0.0315937 -0.832459 0 
-2.61174 -0.0318637 -0.833771 0 
-2.60774 -0.0321355 -0.835097 0 
-2.60374 -0.0324091 -0.836439 0 
-2.59973 -0.0326847 -0.837795 0 
-2.59573 -0.0329621 -0.839166 0 
-2.59173 -0.0332414 -0.840552 0 
-2.58773 -0.0335226 -0.841954 0 
-2.58372 -0.0338058 -0.843371 0 
-2.57972 -0.0340908 -0.844804 0 
-2.57572 -0.0343778 -0.846252 0 
-2.57171 -0.0346667 -0.847717 0 
-2.56771 -0.0349575 -0.849197 0 
-2.56371 -0.0352503 -0.850693 0 
-2.55971 -0.035545 -0.852206 0 
-2.5557 -0.0358417 -0.853735 0 
-2.5517 -0.0361404 -0.85528 0 
-2.5477 -0.036441 -0.856842 0 
-2.5437 -0.0367436 -0.858421 0 
-2.53969 -0.0370481 -0.860017 0 
-2.53569 -0.0373547 -0.861629 0 
-2.53169 -0.0376633 -0.863259 0 
-2.52769 -0.0379738 -0.864906 0 
-2.52368 -0.0382864 -0.866571 0 
-2.51968 -0.038601 -0.868253 0 
-2.51568 -0.0389176 -0.869953 0 
-2.51167 -0.0392362 -0.87167 0 
-2.50767 -0.0395569 -0.873406 0 
-2.50367 -0.0398796 -0.875159 0 
-2.49967 -0.0402043 -0.876931 0 
-2.49566 -0.0405311 -0.87872 0 
-2.49166 -0.04086 -0.880529 0 
-2.48766 -0.0411909 -0.882355 0 
-2.48366 -0.0415238 -0.884201 0 
-2.47965 -0.0418589 -0.886065 0 
-2.47565 -0.042196 -0.887948 0 
-2.47165 -0.0425352 -0.88985 0 
-2.46765 -0.0428765 -0.891771 0 
-2.46364 -0.0432199 -0.893711 0 
-2.45964 -0.0435654 -0.89567 0 
-2.45564 -0.043913 -0.897649 0 
-2.45163 -0.0442627 -0.899648 0 
-2.44763 -0.0446145 -0.901666 0 
-2.44363 -0.0449684 -0.903704 0 
-2.43963 -0.0453244 -0.905762 0 
-2.43562 -0.0456826 -0.90784 0 
-2.43162 -0.0460429 -0.909938 0 
-2.42762 -0.0464053 -0.912056 0 
-2.42362 -0.0467699 -0.914194 0 
-2.41961 -0.0471366 -0.916353 0 
-2.41561 -0.0475054 -0.918532 0 
-2.41161 -0.0478764 -0.920732 0 
-2.40761 -0.0482495 -0.922953 0 
-2.4036 -0.0486248 -0.925195 0 
-2.3996 -0.0490023 -0.927457 0 
-2.3956 -0.0493819 -0.929741 0 
-2.39159 -0.0497637 -0.932045 0 
-2.38759 -0.0501476 -0.934371 0 
-2.38359 -0.0505337 -0.936719 0 
-2.37959 -0.050922 -0.939087 0 
-2.37558 -0.0513124 -0.941477 0 
-2.37158 -0.0517051 -0.943889 0 
-2.36758 -0.0520999 -0.946323 0 
-2.36358 -0.0524969 -0.948778 0 
-2.35957 -0.052896 -0.951255 0 
-2.35557 -0.0532974 -0.953754 0 
-2.35157 -0.0537009 -0.956276 0 
-2.34757 -0.0541067 -0.958819 0 
-2.34356 -0.0545146 -0.961385 0 
-2.33956 -0.0549247 -0.963973 0 
-2.33556 -0.055337 -0.966583 0 
-2.33155 -0.0557514 -0.969216 0 
-2.32755 -0.0561681 -0.971872 0 
-2.32355 -0.056587 -0.97455 0 
-2.31955 -0.057008 -0.977251 0 
-2.31554 -0.0574313 -0.979975 0 
-2.31154 -0.0578567 -0.982722 0 
-2.30754 -0.0582843 -0.985492 0 
-2.30354 -0.0587141 -0.988284 0 
-2.29953 -0.0591461 -0.991101 0 
-2.29553 -0.0595803 -0.99394 0 
-2.29153 -0.0600167 -0.996802 0 
-2.28753 -0.0604553 -0.999688 0 
-2.28352 -0.060896 -1.0026 0 
-2.27952 -0.061339 -1.00553 0 
-2.27552 -0.0617841 -1.00849 0 
-2.27151 -0.0622314 -1.01147 0 
-2.26751 -0.0626809 -1.01447 0 
-2.26351 -0.0631325 -1.0175 0 
-2.25951 -0.0635863 -1.02055 0 
-2.2555 -0.0640423 -1.02363 0 
-2.2515 -0.0645005 -1.02673 0 
-2.2475 -0.0649608 -1.02985 0 
-2.2435 -0.0654233 -1.033 0 
-2.23949 -0.0658879 -1.03617 0 
-2.23549 -0.0663547 -1.03937 0 
-2.23149 -0.0668237 -1.04259 0 
-2.22748 -0.0672948 -1.04583 0 
-2.22348 -0.067768 -1.0491 0 
-2.21948 -0.0682434 -1.0524 0 
-2.21548 -0.0687209 -1.05572 0 
-2.21147 -0.0692005 -1.05906 0 
-2.20747 -0.0696822 -1.06243 0 
-2.20347 -0.0701661 -1.06582 0 
-2.19947 -0.070652 -1.06924 0 
-2.19546 -0.0711401 -1.07268 0 
-2.19146 -0.0716302 -1.07615 0 
-2.18746 -0.0721225 -1.07964 0 
-2.18346 -0.0726168 -1.08316 0 
-2.17945 -0.0731132 -1.0867 0 
-2.17545 -0.0736117 -1.09027 0 
-2.17145 -0.0741122 -1.09386 0 
-2.16744 -0.0746148 -1.09748 0 
-2.16344 -0.0751194 -1.10112 0 
-2.15944 -0.0756261 -1.10479 0 
-2.15544 -0.0761347 -1.10849 0 
-2.15143 -0.0766454 -1.11221 0 
-2.14743 -0.0771581 -1.11595 0 
-2.14343 -0.0776728 -1.11972 0 
-2.13943 -0.0781895 -1.12352 0 
-2.13542 -0.0787082 -1.12734 0 
-2.13142 -0.0792289 -1.13119 0 
-2.12742 -0.0797514 -1.13506 0 
-2.12342 -0.080276 -1.13896 0 
-2.11941 -0.0808025 -1.14288 0 
-2.11541 -0.0813309 -1.14683 0 
-2.11141 -0.0818612 -1.15081 0 
-2.1074 -0.0823934 -1.15481 0 
-2.1034 -0.0829275 -1.15883 0 
-2.0994 -0.0834635 -1.16289 0 
-2.0954 -0.0840013 -1.16697 0 
-2.09139 -0.084541 -1.17107 0 
-2.08739 -0.0850825 -1.1752 0 
-2.08339 -0.0856258 -1.17936 0 
-2.07939 -0.0861709 -1.18354 0 
-2.07538 -0.0867179 -1.18775 0 
-2.07138 -0.0872666 -1.19199 0 
-2.06738 -0.087817 -1.19625 0 
-2.06338 -0.0883693 -1.20054 0 
-2.05937 -0.0889232 -1.20485 0 
-2.05537 -0.0894788 -1.20919 0 
-2.05137 -0.0900362 -1.21356 0 
-2.04736 -0.0905952 -1.21795 0 
-2.04336 -0.0911559 -1.22237 0 
-2.03936 -0.0917182 -1.22682 0 
-2.03536 -0.0922822 -1.23129 0 
-2.03135 -0.0928477 -1.23579 0 
-2.02735 -0.0934149 -1.24031 0 
-2.02335 -0.0939836 -1.24486 0 
-2.01935 -0.0945539 -1.24944 0 
-2.01534 -0.0951257 -1.25405 0 
-2.01134 -0.095699 -1.25868 0 
-2.00734 -0.0962738 -1.26333 0 
-2.00334 -0.0968501 -1.26802 0 
-1.99933 -0.0974278 -1.27273 0 
-1.99533 -0.0980069 -1.27746 0 
-1.99133 -0.0985875 -1.28223 0 
-1.98732 -0.0991694 -1.28702 0 
-1.98332 -0.0997527 -1.29184 0 
-1.97932 -0.100337 -1.29668 0 
-1.97532 -0.100923 -1.30155 0 
-1.97131 -0.101511 -1.30645 0 
-1.96731 -0.102099 -1.31137 0 
-1.96331 -0.102689 -1.31632 0 
-1.95931 -0.10328 -1.3213 0 
-1.9553 -0.103872 -1.3263 0 
-1.9513 -0.104465 -1.33133 0 
-1.9473 -0.10506 -1.33639 0 
-1.9433 -0.105655 -1.34147 0 
-1.93929 -0.106252 -1.34658 0 
-1.93529 -0.106849 -1.35172 0 
-1.93129 -0.107448 -1.35689 0 
-1.92728 -0.108048 -1.36208 0 
-1.92328 -0.108649 -1.3673 0 
-1.91928 -0.10925 -1.37254 0 
-1.91528 -0.109853 -1.37781 0 
-1.91127 -0.110456 -1.38311 0 
-1.90727 -0.111061 -1.38844 0 
-1.90327 -0.111666 -1.39379 0 
-1.89927 -0.112272 -1.39917 0 
-1.89526 -0.112878 -1.40458 0 
-1.89126 -0.113486 -1.41001 0 
-1.88726 -0.114094 -1.41547 0 
-1.88326 -0.114702 -1.42096 0 
-1.87925 -0.115312 -1.42647 0 
-1.87525 -0.115922 -1.43202 0 
-1.87125 -0.116532 -1.43758 0 
-1.86724 -0.117143 -1.44318 0 
-1.86324 -0.117755 -1.4488 0 
-1.85924 -0.118367 -1.45445 0 
-1.85524 -0.118979 -1.46013 0 
-1.85123 -0.119592 -1.46583 0 
-1.84723 -0.120205 -1.47157 0 
-1.84323 -0.120819 -1.47732 0 
-1.83923 -0.121433 -1.48311 0 
-1.83522 -0.122047 -1.48892 0 
-1.83122 -0.122661 -1.49476 0 
-1.82722 -0.123275 -1.50063 0 
-1.82322 -0.12389 -1.50652 0 
-1.81921 -0.124504 -1.51244 0 
-1.81521 -0.125119 -1.51839 0 
-1.81121 -0.125733 -1.52437 0 
-1.8072 -0.126348 -1.53037 0 
-1.8032 -0.126962 -1.5364 0 
-1.7992 -0.127577 -1.54246 0 
-1.7952 -0.128191 -1.54854 0 
-1.79119 -0.128805 -1.55465 0 
-1.78719 -0.129419 -1.56079 0 
-1.78319 -0.130032 -1.56696 0 
-1.77919 -0.130645 -1.57315 0 
-1.77518 -0.131258 -1.57937 0 
-1.77118 -0.13187 -1.58562 0 
-1.76718 -0.132482 -1.59189 0 
-1.76318 -0.133093 -1.59819 0 
-1.75917 -0.133704 -1.60452 0 
-1.75517 -0.134314 -1.61088 0 
-1.75117 -0.134923 -1.61726 0 
-1.74716 -0.135532 -1.62368 0 
-1.74316 -0.136139 -1.63012 0 
-1.73916 -0.136747 -1.63658 0 
-1.73516 -0.137353 -1.64308 0 
-1.73115 -0.137958 -1.6496 0 
-1.72715 -0.138562 -1.65615 0 
-1.72315 -0.139166 -1.66272 0 
-1.71915 -0.139768 -1.66933 0 
-1.71514 -0.140369 -1.67596 0 
-1.71114 -0.140969 -1.68262 0 
-1.70714 -0.141568 -1.6893 0 
-1.70314 -0.142165 -1.69602 0 
-1.69913 -0.142762 -1.70276 0 
-1.69513 -0.143356 -1.70953 0 
-1.69113 -0.14395 -1.71632 0 
-1.68712 -0.144541 -1.72315 0 
-1.68312 -0.145132 -1.73 0 
-1.67912 -0.145721 -1.73688 0 
-1.67512 -0.146308 -1.74378 0 
-1.67111 -0.146893 -1.75072 0 
-1.66711 -0.147476 -1.75768 0 
-1.66311 -0.148058 -1.76467 0 
-1.65911 -0.148638 -1.77169 0 
-1.6551 -0.149216 -1.77873 0 
-1.6511 -0.149792 -1.78581 0 
-1.6471 -0.150366 -1.79291 0 
-1.6431 -0.150937 -1.80004 0 
-1.63909 -0.151507 -1.80719 0 
-1.63509 -0.152074 -1.81438 0 
-1.63109 -0.152639 -1.82159 0 
-1.62708 -0.153202 -1.82883 0 
-1.62308 -0.153762 -1.8361 0 
-1.61908 -0.15432 -1.84339 0 
-1.61508 -0.154875 -1.85072 0 
-1.61107 -0.155427 -1.85807 0 
-1.60707 -0.155977 -1.86545 0 
-1.60307 -0.156524 -1.87286 0 
-1.59907 -0.157069 -1.88029 0 
-1.59506 -0.15761 -1.88776 0 
-1.59106 -0.158148 -1.89525 0 
-1.58706 -0.158684 -1.90277 0 
-1.58306 -0.159216 -1.91032 0 
-1.57905 -0.159746 -1.91789 0 
-1.57505 -0.160272 -1.9255 0 
-1.57105 -0.160794 -1.93313 0 
-1.56704 -0.161314 -1.94079 0 
-1.56304 -0.16183 -1.94848 0 
-1.55904 -0.162342 -1.9562 0 
-1.55504 -0.162852 -1.96395 0 
-1.55103 -0.163357 -1.97172 0 
-1.54703 -0.163859 -1.97953 0 
-1.54303 -0.164357 -1.98736 0 
-1.53903 -0.164851 -1.99522 0 
-1.53502 -0.165341 -2.00311 0 
-1.53102 -0.165827 -2.01103 0 
-1.52702 -0.16631 -2.01897 0 
-1.52302 -0.166788 -2.02695 0 
-1.51901 -0.167262 -2.03495 0 
-1.51501 -0.167732 -2.04299 0 
-1.51101 -0.168197 -2.05105 0 
-1.507 -0.168658 -2.05914 0 
-1.503 -0.169115 -2.06726 0 
-1.499 -0.169567 -2.0754 0 
-1.495 -0.170014 -2.08358 0 
-1.49099 -0.170457 -2.09179 0 
-1.48699 -0.170895 -2.10002 0 
-1.48299 -0.171328 -2.10828 0 
-1.47899 -0.171756 -2.11658 0 
-1.47498 -0.172179 -2.1249 0 
-1.47098 -0.172598 -2.13325 0 
-1.46698 -0.173011 -2.14163 0 
-1.46298 -0.173418 -2.15004 0 
-1.45897 -0.173821 -2.15848 0 
-1.45497 -0.174218 -2.16694 0 
-1.45097 -0.17461 -2.17544 0 
-1.44696 -0.174996 -2.18397 0 
-1.44296 -0.175377 -2.19252 0 
-1.43896 -0.175752 -2.20111 0 
-1.43496 -0.176121 -2.20972 0 
-1.43095 -0.176484 -2.21837 0 
-1.42695 -0.176842 -2.22704 0 
-1.42295 -0.177193 -2.23575 0 
-1.41895 -0.177539 -2.24448 0 
-1.41494 -0.177878 -2.25324 0 
-1.41094 -0.178211 -2.26204 0 
-1.40694 -0.178538 -2.27086 0 
-1.40294 -0.178858 -2.27971 0 
-1.39893 -0.179172 -2.2886 0 
-1.39493 -0.17948 -2.29751 0 
-1.39093 -0.17978 -2.30645 0 
-1.38692 -0.180075 -2.31543 0 
-1.38292 -0.180362 -2.32443 0 
-1.37892 -0.180642 -2.33346 0 
-1.37492 -0.180916 -2.34252 0 
-1.37091 -0.181183 -2.35162 0 
-1.36691 -0.181442 -2.36074 0 
-1.36291 -0.181695 -2.3699 0 
-1.35891 -0.18194 -2.37908 0 
-1.3549 -0.182177 -2.3883 0 
-1.3509 -0.182408 -2.39754 0 
-1.3469 -0.182631 -2.40682 0 
-1.3429 -0.182846 -2.41613 0 
-1.33889 -0.183054 -2.42546 0 
-1.33489 -0.183254 -2.43483 0 
-1.33089 -0.183446 -2.44423 0 
-1.32688 -0.18363 -2.45366 0 
-1.32288 -0.183807 -2.46312 0 
-1.31888 -0.183975 -2.47261 0 
-1.31488 -0.184135 -2.48213 0 
-1.31087 -0.184288 -2.49169 0 
-1.30687 -0.184431 -2.50127 0 
-1.30287 -0.184567 -2.51089 0 
-1.29887 -0.184694 -2.52053 0 
-1.29486 -0.184812 -2.53021 0 
-1.29086 -0.184922 -2.53992 0 
-1.28686 -0.185024 -2.54966 0 
-1.28286 -0.185116 -2.55943 0 
-1.27885 -0.1852 -2.56923 0 
-1.27485 -0.185275 -2.57907 0 
-1.27085 -0.185341 -2.58893 0 
-1.26684 -0.185398 -2.59883 0 
-1.26284 -0.185446 -2.60876 0 
-1.25884 -0.185484 -2.61872 0 
-1.25484 -0.185514 -2.62871 0 
-1.25083 -0.185534 -2.63874 0 
-1.24683 -0.185544 -2.64879 0 
-1.24283 -0.185545 -2.65888 0 
-1.23883 -0.185537 -2.669 0 
-1.23482 -0.185519 -2.67915 0 
-1.23082 -0.185491 -2.68933 0 
-1.22682 -0.185454 -2.69955 0 
-1.22282 -0.185406 -2.70979 0 
-1.21881 -0.185349 -2.72007 0 
-1.21481 -0.185282 -2.73038 0 
-1.21081 -0.185204 -2.74072 0 
-1.2068 -0.185117 -2.7511 0 
-1.2028 -0.185019 -2.76151 0 
-1.1988 -0.184911 -2.77195 0 
-1.1948 -0.184793 -2.78242 0 
-1.19079 -0.184664 -2.79292 0 
-1.18679 -0.184525 -2.80346 0 
-1.18279 -0.184375 -2.81403 0 
-1.17879 -0.184215 -2.82463 0 
-1.17478 -0.184044 -2.83526 0 
-1.17078 -0.183863 -2.84592 0 
-1.16678 -0.18367 -2.85662 0 
-1.16278 -0.183467 -2.86735 0 
-1.15877 -0.183253 -2.87812 0 
-1.15477 -0.183027 -2.88891 0 
-1.15077 -0.182791 -2.89974 0 
-1.14676 -0.182544 -2.9106 0 
-1.14276 -0.182285 -2.92149 0 
-1.13876 -0.182016 -2.93242 0 
-1.13476 -0.181735 -2.94338 0 
-1.13075 -0.181442 -2.95437 0 
-1.12675 -0.181139 -2.9654 0 
-1.12275 -0.180824 -2.97645 0 
-1.11875 -0.180497 -2.98754 0 
-1.11474 -0.180159 -2.99866 0 
-1.11074 -0.179809 -3.00982 0 
-1.10674 -0.179448 -3.02101 0 
-1.10274 -0.179075 -3.03223 0 
-1.09873 -0.17869 -3.04348 0 
-1.09473 -0.178293 -3.05477 0 
-1.09073 -0.177885 -3.06609 0 
-1.08672 -0.177465 -3.07744 0 
-1.08272 -0.177032 -3.08882 0 
-1.07872 -0.176588 -3.10024 0 
-1.07472 -0.176132 -3.11169 0 
-1.07071 -0.175664 -3.12318 0 
-1.06671 -0.175184 -3.13469 0 
-1.06271 -0.174691 -3.14624 0 
-1.05871 -0.174187 -3.15782 0 
-1.0547 -0.17367 -3.16944 0 
-1.0507 -0.173141 -3.18109 0 
-1.0467 -0.1726 -3.19277 0 
-1.0427 -0.172046 -3.20448 0 
-1.03869 -0.17148 -3.21623 0 
-1.03469 -0.170902 -3.228 0 
-1.03069 -0.170312 -3.23982 0 
-1.02668 -0.169709 -3.25166 0 
-1.02268 -0.169094 -3.26354 0 
-1.01868 -0.168466 -3.27545 0 
-1.01468 -0.167826 -3.28739 0 
-1.01067 -0.167173 -3.29936 0 
