0.0316228 	 0.00732276
0.0237023 	 0.00562909
0.0177667 	 0.004216
0.0133168 	 0.00314219
0.00998155 	 0.00235575
0.00748167 	 0.00175263
0.00560781 	 0.0013128
0.00420324 	 0.000989071
0.00315047 	 0.000744638
0.00236138 	 0.00055748
0.00176993 	 0.000416828
0.00132662 	 0.000312691
0.000994343 	 0.000234289
0.000745292 	 0.00017572
0.00055862 	 0.000131613
0.000418703 	 9.8702e-05
0.000313831 	 7.39489e-05
0.000235227 	 5.54466e-05
0.00017631 	 4.15536e-05
0.00013215 	 3.11429e-05
9.90505e-05 	 2.33454e-05
7.42415e-05 	 1.74992e-05
5.56463e-05 	 1.31162e-05
4.17087e-05 	 9.8308e-06
