0 0.995 -0.499875
0.01 0.98994 -0.4997
0.0201253 0.984847 -0.499472
0.030319 0.979741 -0.499192
0.0405449 0.974633 -0.498861
0.05078 0.969532 -0.498478
0.0610095 0.964442 -0.498046
0.0712244 0.959367 -0.497563
0.0814189 0.954309 -0.497031
0.0915893 0.94927 -0.49645
0.101733 0.944251 -0.495821
0.111849 0.939253 -0.495144
0.121936 0.934277 -0.494419
0.131994 0.929322 -0.493648
0.142022 0.924391 -0.492831
0.15202 0.919483 -0.491968
0.161987 0.914598 -0.49106
0.171924 0.909738 -0.490108
0.181831 0.904903 -0.489111
0.191707 0.900092 -0.488071
0.201552 0.895307 -0.486988
0.211367 0.890548 -0.485862
0.221151 0.885815 -0.484695
0.230904 0.881108 -0.483486
0.240626 0.876428 -0.482236
0.250318 0.871776 -0.480946
0.259979 0.867151 -0.479616
0.269609 0.862553 -0.478247
0.279208 0.857984 -0.476839
0.288777 0.853443 -0.475393
0.298314 0.84893 -0.473909
0.307821 0.844447 -0.472389
0.317296 0.839992 -0.470831
0.326741 0.835567 -0.469238
0.336156 0.831172 -0.467609
0.345539 0.826806 -0.465946
0.354891 0.822471 -0.464248
0.364213 0.818165 -0.462516
0.373504 0.81389 -0.46075
0.382764 0.809646 -0.458952
0.391993 0.805433 -0.457122
0.401192 0.80125 -0.45526
0.41036 0.797099 -0.453366
0.419497 0.792979 -0.451442
0.428604 0.788891 -0.449488
0.43768 0.784834 -0.447504
0.446725 0.780808 -0.445491
0.45574 0.776815 -0.443449
0.464724 0.772854 -0.441379
0.473678 0.768924 -0.439281
0.482602 0.765027 -0.437157
0.491495 0.761162 -0.435005
0.500358 0.757329 -0.432828
0.509191 0.753529 -0.430625
0.517993 0.749761 -0.428397
0.526766 0.746026 -0.426144
0.535508 0.742323 -0.423867
0.54422 0.738653 -0.421566
0.552903 0.735015 -0.419242
0.561555 0.73141 -0.416895
0.570178 0.727838 -0.414526
0.578771 0.724298 -0.412135
0.587334 0.720792 -0.409723
0.595867 0.717318 -0.407289
0.604371 0.713876 -0.404836
0.612846 0.710468 -0.402362
0.621291 0.707092 -0.399869
0.629708 0.703749 -0.397356
0.638094 0.700438 -0.394825
0.646452 0.69716 -0.392276
0.654781 0.693915 -0.389709
0.663081 0.690702 -0.387124
0.671352 0.687522 -0.384523
0.679594 0.684375 -0.381904
0.687808 0.681259 -0.37927
0.695993 0.678176 -0.37662
0.70415 0.675126 -0.373954
0.712278 0.672108 -0.371274
0.720379 0.669121 -0.368578
0.728451 0.666167 -0.365869
0.736495 0.663245 -0.363146
0.744511 0.660355 -0.360409
0.7525 0.657497 -0.357659
0.760461 0.65467 -0.354896
0.768394 0.651875 -0.352121
0.7763 0.649112 -0.349334
0.784179 0.64638 -0.346535
0.792031 0.64368 -0.343725
0.799855 0.64101 -0.340904
0.807653 0.638372 -0.338073
0.815424 0.635765 -0.33523
0.823168 0.633189 -0.332378
0.830886 0.630643 -0.329516
0.838578 0.628128 -0.326645
0.846243 0.625644 -0.323765
0.853882 0.62319 -0.320876
0.861495 0.620766 -0.317978
0.869083 0.618373 -0.315072
0.876645 0.616009 -0.312158
0.884181 0.613676 -0.309237
0.891692 0.611372 -0.306308
0.899178 0.609097 -0.303372
0.906639 0.606852 -0.30043
0.914075 0.604637 -0.297481
0.921486 0.60245 -0.294525
0.928873 0.600292 -0.291564
0.936235 0.598164 -0.288596
0.943573 0.596064 -0.285624
0.950887 0.593992 -0.282645
0.958178 0.591949 -0.279662
0.965444 0.589935 -0.276674
0.972687 0.587948 -0.273681
0.979907 0.585989 -0.270684
0.987103 0.584058 -0.267683
0.994276 0.582155 -0.264677
1.00143 0.580279 -0.261668
1.00855 0.57843 -0.258655
1.01566 0.576609 -0.255639
1.02274 0.574815 -0.25262
1.0298 0.573047 -0.249598
1.03684 0.571306 -0.246572
1.04386 0.569592 -0.243545
1.05086 0.567904 -0.240514
1.05783 0.566242 -0.237481
1.06478 0.564606 -0.234447
1.07172 0.562996 -0.23141
1.07863 0.561412 -0.228371
1.08552 0.559853 -0.22533
1.09239 0.55832 -0.222288
1.09924 0.556812 -0.219245
1.10607 0.555329 -0.2162
1.11288 0.553871 -0.213154
1.11968 0.552437 -0.210107
1.12645 0.551029 -0.207059
1.1332 0.549645 -0.204011
1.13994 0.548285 -0.200961
1.14665 0.546949 -0.197911
1.15335 0.545637 -0.194861
1.16003 0.544349 -0.19181
1.16669 0.543085 -0.188759
1.17333 0.541845 -0.185708
1.17996 0.540627 -0.182657
1.18657 0.539433 -0.179606
1.19316 0.538262 -0.176555
1.19973 0.537115 -0.173504
1.20629 0.53599 -0.170453
1.21283 0.534887 -0.167403
1.21936 0.533807 -0.164353
1.22587 0.53275 -0.161303
1.23236 0.531715 -0.158254
1.23884 0.530702 -0.155206
1.24531 0.529711 -0.152158
1.25175 0.528741 -0.149111
1.25819 0.527794 -0.146065
1.26461 0.526868 -0.143019
1.27101 0.525964 -0.139975
1.27741 0.525081 -0.136931
1.28378 0.524219 -0.133888
1.29015 0.523378 -0.130846
1.2965 0.522558 -0.127805
1.30284 0.521759 -0.124765
1.30916 0.520981 -0.121726
1.31548 0.520224 -0.118688
1.32178 0.519487 -0.115651
1.32807 0.51877 -0.112616
1.33434 0.518074 -0.109581
1.34061 0.517398 -0.106547
1.34687 0.516742 -0.103515
1.35311 0.516107 -0.100484
1.35934 0.515491 -0.0974538
1.36557 0.514894 -0.0944249
1.37178 0.514318 -0.0913971
1.37799 0.513761 -0.0883705
1.38418 0.513224 -0.085345
1.39037 0.512706 -0.0823207
1.39654 0.512208 -0.0792975
1.40271 0.511729 -0.0762754
1.40887 0.511269 -0.0732545
1.41502 0.510828 -0.0702346
1.42116 0.510406 -0.0672159
1.4273 0.510004 -0.0641982
1.43343 0.50962 -0.0611816
1.43955 0.509255 -0.058166
1.44566 0.508909 -0.0551514
1.45177 0.508582 -0.0521379
1.45787 0.508273 -0.0491253
1.46397 0.507983 -0.0461137
1.47006 0.507711 -0.043103
1.47615 0.507459 -0.0400932
1.48223 0.507224 -0.0370843
1.4883 0.507008 -0.0340762
1.49437 0.50681 -0.0310689
1.50044 0.506631 -0.0280625
1.5065 0.50647 -0.0250568
1.51256 0.506328 -0.0220518
1.51862 0.506203 -0.0190476
1.52467 0.506097 -0.016044
1.53072 0.506009 -0.013041
1.53677 0.505939 -0.0100386
1.54282 0.505888 -0.00703682
1.54886 0.505854 -0.00403554
1.55491 0.505839 -0.00103477
1.56095 0.505842 0.00196554
1.56699 0.505863 0.00496542
1.57303 0.505902 0.0079649
1.57906 0.505959 0.010964
1.5851 0.506034 0.0139628
1.59114 0.506127 0.0169613
1.59718 0.506239 0.0199596
1.60322 0.506369 0.0229576
1.60926 0.506516 0.0259554
1.61531 0.506682 0.0289531
1.62135 0.506866 0.0319507
1.6274 0.507069 0.0349481
1.63344 0.507289 0.0379455
1.63949 0.507528 0.0409429
1.64555 0.507785 0.0439402
1.6516 0.50806 0.0469376
1.65766 0.508354 0.0499351
1.66373 0.508666 0.0529326
1.66979 0.508997 0.0559302
1.67586 0.509346 0.058928
1.68194 0.509713 0.0619259
1.68802 0.510099 0.064924
1.69411 0.510503 0.0679224
1.7002 0.510927 0.0709209
1.70629 0.511368 0.0739197
1.71239 0.511829 0.0769187
1.7185 0.512309 0.0799181
1.72461 0.512807 0.0829177
1.73074 0.513324 0.0859176
1.73686 0.513861 0.0889179
1.743 0.514416 0.0919184
1.74914 0.51499 0.0949194
1.75529 0.515584 0.0979206
1.76145 0.516197 0.100922
1.76761 0.51683 0.103924
1.77379 0.517482 0.106926
1.77997 0.518153 0.109929
1.78617 0.518844 0.112932
1.79237 0.519555 0.115935
1.79858 0.520286 0.118939
1.8048 0.521036 0.121943
1.81103 0.521807 0.124947
1.81727 0.522597 0.127952
1.82353 0.523408 0.130957
1.82979 0.524239 0.133962
1.83607 0.525091 0.136967
1.84235 0.525963 0.139973
1.84865 0.526856 0.142978
1.85496 0.527769 0.145984
1.86128 0.528703 0.14899
1.86761 0.529658 0.151996
1.87396 0.530635 0.155002
1.88032 0.531632 0.158008
1.88669 0.532651 0.161014
1.89308 0.533691 0.16402
1.89948 0.534753 0.167026
1.90589 0.535836 0.170032
1.91232 0.536941 0.173037
1.91877 0.538068 0.176042
1.92522 0.539217 0.179047
1.93169 0.540388 0.182051
1.93818 0.541582 0.185054
1.94468 0.542798 0.188057
1.9512 0.544036 0.19106
1.95773 0.545297 0.194062
1.96428 0.546581 0.197062
1.97085 0.547888 0.200062
1.97743 0.549218 0.203061
1.98403 0.550572 0.206059
1.99065 0.551948 0.209055
1.99728 0.553349 0.212051
2.00393 0.554772 0.215044
2.0106 0.55622 0.218037
2.01728 0.557692 0.221027
2.02398 0.559187 0.224016
2.03071 0.560707 0.227003
2.03745 0.562251 0.229988
2.0442 0.56382 0.232971
2.05098 0.565414 0.235952
2.05778 0.567032 0.23893
2.06459 0.568675 0.241906
2.07143 0.570343 0.244879
2.07828 0.572037 0.247849
2.08516 0.573756 0.250816
2.09205 0.5755 0.25378
2.09896 0.577271 0.25674
2.1059 0.579066 0.259698
2.11285 0.580888 0.262651
2.11983 0.582737 0.265601
2.12683 0.584611 0.268547
2.13384 0.586512 0.271488
2.14088 0.588439 0.274425
2.14794 0.590393 0.277358
2.15503 0.592374 0.280286
2.16213 0.594382 0.283208
2.16926 0.596417 0.286126
2.17641 0.598479 0.289038
2.18358 0.600568 0.291945
2.19077 0.602686 0.294846
2.19799 0.604831 0.297741
2.20522 0.607003 0.300629
2.21249 0.609204 0.303511
2.21977 0.611433 0.306387
2.22708 0.61369 0.309255
2.23441 0.615975 0.312116
2.24177 0.618289 0.314969
2.24915 0.620631 0.317815
2.25655 0.623003 0.320653
2.26398 0.625403 0.323483
2.27143 0.627832 0.326304
2.27891 0.63029 0.329116
2.28641 0.632777 0.331919
2.29393 0.635294 0.334713
2.30149 0.637841 0.337497
2.30906 0.640416 0.340271
2.31666 0.643022 0.343034
2.32429 0.645657 0.345788
2.33194 0.648323 0.34853
2.33962 0.651018 0.351261
2.34732 0.653743 0.353981
2.35505 0.656499 0.356689
2.3628 0.659285 0.359384
2.37059 0.662101 0.362067
2.37839 0.664948 0.364738
2.38623 0.667825 0.367395
2.39409 0.670733 0.370039
2.40197 0.673672 0.372668
2.40989 0.676642 0.375284
2.41783 0.679642 0.377885
2.42579 0.682673 0.380471
2.43379 0.685735 0.383042
2.44181 0.688829 0.385597
2.44986 0.691953 0.388136
2.45793 0.695109 0.390658
2.46604 0.698295 0.393164
2.47417 0.701513 0.395652
2.48233 0.704763 0.398123
2.49051 0.708043 0.400576
2.49873 0.711355 0.40301
2.50697 0.714698 0.405426
2.51524 0.718073 0.407822
