0 	 -inf 
0.01 	 -32.6648 
0.02 	 -27.5455 
0.03 	 -24.5586 
0.04 	 -22.4447 
0.05 	 -20.8092 
0.06 	 -19.4763 
0.07 	 -18.3522 
0.08 	 -17.381 
0.09 	 -16.5265 
0.1 	 -15.764 
0.11 	 -15.0761 
0.12 	 -14.4496 
0.13 	 -13.8749 
0.14 	 -13.3441 
0.15 	 -12.8512 
0.16 	 -12.3913 
0.17 	 -11.9605 
0.18 	 -11.5553 
0.19 	 -11.1731 
0.2 	 -10.8114 
0.21 	 -10.4683 
0.22 	 -10.142 
0.23 	 -9.83102 
0.24 	 -9.53408 
0.25 	 -9.25002 
0.26 	 -8.97782 
0.27 	 -8.7166 
0.28 	 -8.46555 
0.29 	 -8.22397 
0.3 	 -7.9912 
0.31 	 -7.76667 
0.32 	 -7.54986 
0.33 	 -7.3403 
0.34 	 -7.13754 
0.35 	 -6.94119 
0.36 	 -6.7509 
0.37 	 -6.56634 
0.38 	 -6.38718 
0.39 	 -6.21317 
0.4 	 -6.04402 
0.41 	 -5.87952 
0.42 	 -5.71942 
0.43 	 -5.56353 
0.44 	 -5.41164 
0.45 	 -5.26359 
0.46 	 -5.11919 
0.47 	 -4.9783 
0.48 	 -4.84077 
0.49 	 -4.70646 
0.5 	 -4.57523 
0.51 	 -4.44697 
0.52 	 -4.32156 
0.53 	 -4.19889 
0.54 	 -4.07886 
0.55 	 -3.96137 
0.56 	 -3.84633 
0.57 	 -3.73366 
0.58 	 -3.62326 
0.59 	 -3.51508 
0.6 	 -3.40902 
0.61 	 -3.30502 
0.62 	 -3.20301 
0.63 	 -3.10293 
0.64 	 -3.00472 
0.65 	 -2.90832 
0.66 	 -2.81368 
0.67 	 -2.72073 
0.68 	 -2.62944 
0.69 	 -2.53975 
0.7 	 -2.45162 
0.71 	 -2.365 
0.72 	 -2.27985 
0.73 	 -2.19613 
0.74 	 -2.1138 
0.75 	 -2.03283 
0.76 	 -1.95317 
0.77 	 -1.8748 
0.78 	 -1.79768 
0.79 	 -1.72177 
0.8 	 -1.64706 
0.81 	 -1.5735 
0.82 	 -1.50107 
0.83 	 -1.42974 
0.84 	 -1.35949 
0.85 	 -1.29029 
0.86 	 -1.22212 
0.87 	 -1.15495 
0.88 	 -1.08876 
0.89 	 -1.02352 
0.9 	 -0.959224 
0.91 	 -0.89584 
0.92 	 -0.833352 
0.93 	 -0.771739 
0.94 	 -0.710984 
0.95 	 -0.651067 
0.96 	 -0.591972 
0.97 	 -0.533681 
0.98 	 -0.476178 
0.99 	 -0.419447 
1 	 -0.363472 
1.01 	 -0.308238 
1.02 	 -0.253731 
1.03 	 -0.199936 
1.04 	 -0.146841 
1.05 	 -0.0944301 
1.06 	 -0.042692 
1.07 	 0.00838639 
1.08 	 0.0588173 
1.09 	 0.108613 
1.1 	 0.157784 
1.11 	 0.206343 
1.12 	 0.254301 
1.13 	 0.301667 
1.14 	 0.348453 
1.15 	 0.394668 
1.16 	 0.440323 
1.17 	 0.485427 
1.18 	 0.52999 
1.19 	 0.57402 
1.2 	 0.617527 
1.21 	 0.660519 
1.22 	 0.703005 
1.23 	 0.744993 
1.24 	 0.78649 
1.25 	 0.827506 
1.26 	 0.868047 
1.27 	 0.908122 
1.28 	 0.947737 
1.29 	 0.986899 
1.3 	 1.02562 
1.31 	 1.06389 
1.32 	 1.10174 
1.33 	 1.13916 
1.34 	 1.17616 
1.35 	 1.21275 
1.36 	 1.24894 
1.37 	 1.28472 
1.38 	 1.3201 
1.39 	 1.3551 
1.4 	 1.38971 
1.41 	 1.42395 
1.42 	 1.45781 
1.43 	 1.49131 
1.44 	 1.52444 
1.45 	 1.55722 
1.46 	 1.58964 
1.47 	 1.62171 
1.48 	 1.65345 
1.49 	 1.68484 
1.5 	 1.7159 
1.51 	 1.74663 
1.52 	 1.77703 
1.53 	 1.80712 
1.54 	 1.83689 
1.55 	 1.86634 
1.56 	 1.89549 
1.57 	 1.92433 
1.58 	 1.95287 
1.59 	 1.98111 
1.6 	 2.00907 
1.61 	 2.03673 
1.62 	 2.0641 
1.63 	 2.0912 
1.64 	 2.11801 
1.65 	 2.14455 
1.66 	 2.17082 
1.67 	 2.19681 
1.68 	 2.22254 
1.69 	 2.24801 
1.7 	 2.27322 
1.71 	 2.29817 
1.72 	 2.32287 
1.73 	 2.34732 
1.74 	 2.37152 
1.75 	 2.39548 
1.76 	 2.41919 
1.77 	 2.44267 
1.78 	 2.46591 
1.79 	 2.48891 
1.8 	 2.51169 
1.81 	 2.53423 
1.82 	 2.55655 
1.83 	 2.57864 
1.84 	 2.60051 
1.85 	 2.62217 
1.86 	 2.64361 
1.87 	 2.66483 
1.88 	 2.68584 
1.89 	 2.70664 
1.9 	 2.72724 
1.91 	 2.74762 
1.92 	 2.76781 
1.93 	 2.78779 
1.94 	 2.80758 
1.95 	 2.82717 
1.96 	 2.84656 
1.97 	 2.86576 
1.98 	 2.88477 
1.99 	 2.90359 
2 	 2.92223 
2.01 	 2.94067 
2.02 	 2.95894 
2.03 	 2.97702 
2.04 	 2.99492 
2.05 	 3.01265 
2.06 	 3.0302 
2.07 	 3.04757 
2.08 	 3.06477 
2.09 	 3.0818 
2.1 	 3.09866 
2.11 	 3.11535 
2.12 	 3.13188 
2.13 	 3.14824 
2.14 	 3.16444 
2.15 	 3.18047 
2.16 	 3.19634 
2.17 	 3.21206 
2.18 	 3.22762 
2.19 	 3.24302 
2.2 	 3.25827 
2.21 	 3.27336 
2.22 	 3.28831 
2.23 	 3.3031 
2.24 	 3.31774 
2.25 	 3.33224 
2.26 	 3.34659 
2.27 	 3.36079 
2.28 	 3.37485 
2.29 	 3.38877 
2.3 	 3.40255 
2.31 	 3.41618 
2.32 	 3.42968 
2.33 	 3.44304 
2.34 	 3.45626 
2.35 	 3.46935 
2.36 	 3.48231 
2.37 	 3.49513 
2.38 	 3.50781 
2.39 	 3.52037 
2.4 	 3.5328 
2.41 	 3.5451 
2.42 	 3.55727 
2.43 	 3.56932 
2.44 	 3.58124 
2.45 	 3.59303 
2.46 	 3.6047 
2.47 	 3.61625 
2.48 	 3.62768 
2.49 	 3.63899 
2.5 	 3.65017 
2.51 	 3.66124 
2.52 	 3.67219 
2.53 	 3.68303 
2.54 	 3.69375 
2.55 	 3.70435 
2.56 	 3.71484 
2.57 	 3.72522 
2.58 	 3.73548 
2.59 	 3.74563 
2.6 	 3.75568 
2.61 	 3.76561 
2.62 	 3.77543 
2.63 	 3.78515 
2.64 	 3.79476 
2.65 	 3.80426 
2.66 	 3.81366 
2.67 	 3.82295 
2.68 	 3.83214 
2.69 	 3.84122 
2.7 	 3.85021 
2.71 	 3.85909 
2.72 	 3.86787 
2.73 	 3.87655 
2.74 	 3.88513 
2.75 	 3.89361 
2.76 	 3.90199 
2.77 	 3.91028 
2.78 	 3.91847 
2.79 	 3.92656 
2.8 	 3.93456 
2.81 	 3.94247 
2.82 	 3.95028 
2.83 	 3.958 
2.84 	 3.96562 
2.85 	 3.97315 
2.86 	 3.98059 
2.87 	 3.98794 
2.88 	 3.99521 
2.89 	 4.00238 
2.9 	 4.00946 
2.91 	 4.01645 
2.92 	 4.02336 
2.93 	 4.03018 
2.94 	 4.03691 
2.95 	 4.04356 
2.96 	 4.05012 
2.97 	 4.0566 
2.98 	 4.063 
2.99 	 4.06931 
3 	 4.07554 
3.01 	 4.08168 
3.02 	 4.08774 
3.03 	 4.09373 
3.04 	 4.09963 
3.05 	 4.10545 
3.06 	 4.11119 
3.07 	 4.11685 
3.08 	 4.12244 
3.09 	 4.12794 
3.1 	 4.13337 
3.11 	 4.13872 
3.12 	 4.144 
3.13 	 4.1492 
3.14 	 4.15432 
3.15 	 4.15937 
3.16 	 4.16434 
3.17 	 4.16924 
3.18 	 4.17406 
3.19 	 4.17881 
3.2 	 4.18349 
3.21 	 4.1881 
3.22 	 4.19263 
3.23 	 4.19709 
3.24 	 4.20149 
3.25 	 4.20581 
3.26 	 4.21006 
3.27 	 4.21424 
3.28 	 4.21835 
3.29 	 4.22239 
3.3 	 4.22637 
3.31 	 4.23027 
3.32 	 4.23411 
3.33 	 4.23788 
3.34 	 4.24159 
3.35 	 4.24523 
3.36 	 4.2488 
3.37 	 4.25231 
3.38 	 4.25575 
3.39 	 4.25912 
3.4 	 4.26243 
3.41 	 4.26568 
3.42 	 4.26887 
3.43 	 4.27199 
3.44 	 4.27504 
3.45 	 4.27804 
3.46 	 4.28097 
3.47 	 4.28384 
3.48 	 4.28665 
3.49 	 4.2894 
3.5 	 4.29209 
3.51 	 4.29471 
3.52 	 4.29728 
3.53 	 4.29979 
3.54 	 4.30223 
3.55 	 4.30462 
3.56 	 4.30695 
3.57 	 4.30922 
3.58 	 4.31143 
3.59 	 4.31359 
3.6 	 4.31569 
3.61 	 4.31773 
3.62 	 4.31971 
3.63 	 4.32164 
3.64 	 4.32351 
3.65 	 4.32532 
3.66 	 4.32708 
3.67 	 4.32878 
3.68 	 4.33043 
3.69 	 4.33202 
3.7 	 4.33356 
3.71 	 4.33505 
3.72 	 4.33648 
3.73 	 4.33786 
3.74 	 4.33918 
3.75 	 4.34045 
3.76 	 4.34167 
3.77 	 4.34284 
3.78 	 4.34395 
3.79 	 4.34501 
3.8 	 4.34602 
3.81 	 4.34698 
3.82 	 4.34789 
3.83 	 4.34875 
3.84 	 4.34956 
3.85 	 4.35031 
3.86 	 4.35102 
3.87 	 4.35168 
3.88 	 4.35228 
3.89 	 4.35284 
3.9 	 4.35335 
3.91 	 4.35381 
3.92 	 4.35422 
3.93 	 4.35459 
3.94 	 4.3549 
3.95 	 4.35517 
3.96 	 4.35539 
3.97 	 4.35556 
3.98 	 4.35569 
3.99 	 4.35577 
4 	 4.3558 
4.01 	 4.35579 
4.02 	 4.35573 
4.03 	 4.35562 
4.04 	 4.35547 
4.05 	 4.35528 
4.06 	 4.35503 
4.07 	 4.35475 
4.08 	 4.35442 
4.09 	 4.35404 
4.1 	 4.35362 
4.11 	 4.35315 
4.12 	 4.35265 
4.13 	 4.35209 
4.14 	 4.3515 
4.15 	 4.35086 
4.16 	 4.35018 
4.17 	 4.34945 
4.18 	 4.34869 
4.19 	 4.34788 
4.2 	 4.34703 
4.21 	 4.34613 
4.22 	 4.3452 
4.23 	 4.34422 
4.24 	 4.3432 
4.25 	 4.34214 
4.26 	 4.34104 
4.27 	 4.3399 
4.28 	 4.33871 
4.29 	 4.33749 
4.3 	 4.33623 
4.31 	 4.33493 
4.32 	 4.33358 
4.33 	 4.3322 
4.34 	 4.33078 
