100 0.45
102 0.48
104 0.51
106 0.54
108 0.57
110 0.60
112 0.65
114 0.68
116 0.68
118 0.71
120 0.78
122 0.84
124 0.86
126 0.93
128 0.97
130 1.00
132 1.03
134 1.10
136 1.15
138 1.18
140 1.20
142 1.23
144 1.29
146 1.37
148 1.42
150 1.47
152 1.54
154 1.60
156 1.67
158 1.74
160 1.80
162 1.97
164 1.94
166 2.03
168 2.07
170 2.15
172 2.23
174 2.32
176 2.44
178 2.52
180 2.58
182 2.68
184 2.73
186 2.84
188 2.91
190 3.05
192 3.16
194 3.19
196 3.35
198 3.42
200 3.54
