1.47 	 1.52611 	 2.04082 
1.48 	 1.52287 	 2.05606 
1.49 	 1.51953 	 2.07127 
1.5 	 1.51608 	 2.08645 
1.51 	 1.51254 	 2.1016 
1.52 	 1.50889 	 2.1167 
1.53 	 1.50515 	 2.13177 
1.54 	 1.50133 	 2.14681 
1.55 	 1.49742 	 2.1618 
1.56 	 1.49344 	 2.17675 
1.57 	 1.48938 	 2.19167 
1.58 	 1.48525 	 2.20654 
1.59 	 1.48105 	 2.22137 
1.6 	 1.47679 	 2.23616 
1.61 	 1.47247 	 2.25091 
1.62 	 1.4681 	 2.26561 
1.63 	 1.46368 	 2.28027 
1.64 	 1.45922 	 2.29489 
1.65 	 1.45471 	 2.30945 
1.66 	 1.45017 	 2.32398 
1.67 	 1.4456 	 2.33846 
1.68 	 1.441 	 2.35289 
1.69 	 1.43638 	 2.36728 
1.7 	 1.43173 	 2.38162 
1.71 	 1.42708 	 2.39591 
1.72 	 1.42241 	 2.41016 
1.73 	 1.41774 	 2.42436 
1.74 	 1.41306 	 2.43851 
1.75 	 1.40839 	 2.45262 
1.76 	 1.40372 	 2.46668 
1.77 	 1.39907 	 2.4807 
1.78 	 1.39443 	 2.49466 
1.79 	 1.38981 	 2.50859 
1.8 	 1.38521 	 2.52246 
1.81 	 1.38064 	 2.53629 
1.82 	 1.37611 	 2.55007 
1.83 	 1.37161 	 2.56381 
1.84 	 1.36715 	 2.57751 
1.85 	 1.36274 	 2.59116 
1.86 	 1.35838 	 2.60476 
1.87 	 1.35407 	 2.61832 
1.88 	 1.34982 	 2.63184 
1.89 	 1.34563 	 2.64532 
1.9 	 1.34151 	 2.65876 
1.91 	 1.33746 	 2.67215 
1.92 	 1.33349 	 2.6855 
1.93 	 1.3296 	 2.69882 
1.94 	 1.32579 	 2.7121 
1.95 	 1.32206 	 2.72534 
1.96 	 1.31843 	 2.73854 
1.97 	 1.3149 	 2.75171 
1.98 	 1.31147 	 2.76484 
1.99 	 1.30814 	 2.77793 
2 	 1.30493 	 2.791 
2.01 	 1.30183 	 2.80403 
2.02 	 1.29884 	 2.81704 
2.03 	 1.29598 	 2.83001 
2.04 	 1.29325 	 2.84296 
2.05 	 1.29064 	 2.85588 
2.06 	 1.28818 	 2.86877 
2.07 	 1.28585 	 2.88164 
2.08 	 1.28367 	 2.89449 
2.09 	 1.28163 	 2.90731 
2.1 	 1.27975 	 2.92012 
2.11 	 1.27802 	 2.93291 
2.12 	 1.27646 	 2.94568 
2.13 	 1.27506 	 2.95844 
2.14 	 1.27383 	 2.97118 
2.15 	 1.27278 	 2.98392 
2.16 	 1.2719 	 2.99664 
2.17 	 1.27121 	 3.00936 
2.18 	 1.2707 	 3.02206 
2.19 	 1.27039 	 3.03477 
2.2 	 1.27027 	 3.04747 
2.21 	 1.27035 	 3.06018 
2.22 	 1.27063 	 3.07288 
2.23 	 1.27112 	 3.08559 
2.24 	 1.27183 	 3.0983 
2.25 	 1.27275 	 3.11103 
2.26 	 1.2739 	 3.12376 
2.27 	 1.27526 	 3.13651 
2.28 	 1.27686 	 3.14927 
2.29 	 1.2787 	 3.16204 
2.3 	 1.28077 	 3.17484 
2.31 	 1.28308 	 3.18766 
2.32 	 1.28565 	 3.2005 
2.33 	 1.28846 	 3.21337 
2.34 	 1.29153 	 3.22627 
2.35 	 1.29486 	 3.2392 
2.36 	 1.29845 	 3.25217 
2.37 	 1.30231 	 3.26517 
2.38 	 1.30645 	 3.27822 
2.39 	 1.31086 	 3.2913 
2.4 	 1.31555 	 3.30444 
2.41 	 1.32053 	 3.31762 
2.42 	 1.3258 	 3.33085 
2.43 	 1.33136 	 3.34413 
2.44 	 1.33722 	 3.35748 
2.45 	 1.34339 	 3.37088 
2.46 	 1.34986 	 3.38435 
2.47 	 1.35664 	 3.39788 
2.48 	 1.36371 	 3.41148 
2.49 	 1.37108 	 3.42515 
2.5 	 1.37874 	 3.4389 
2.51 	 1.38668 	 3.45273 
2.52 	 1.39489 	 3.46664 
2.53 	 1.40337 	 3.48063 
2.54 	 1.41212 	 3.4947 
2.55 	 1.42112 	 3.50887 
2.56 	 1.43037 	 3.52313 
2.57 	 1.43986 	 3.53748 
2.58 	 1.44959 	 3.55193 
2.59 	 1.45956 	 3.56647 
2.6 	 1.46974 	 3.58112 
2.61 	 1.48015 	 3.59587 
2.62 	 1.49077 	 3.61072 
2.63 	 1.50159 	 3.62568 
2.64 	 1.51262 	 3.64075 
2.65 	 1.52384 	 3.65594 
2.66 	 1.53525 	 3.67123 
2.67 	 1.54684 	 3.68664 
2.68 	 1.5586 	 3.70217 
2.69 	 1.57054 	 3.71781 
2.7 	 1.58264 	 3.73358 
2.71 	 1.59489 	 3.74947 
2.72 	 1.60729 	 3.76548 
2.73 	 1.61984 	 3.78161 
2.74 	 1.63253 	 3.79788 
2.75 	 1.64535 	 3.81426 
2.76 	 1.6583 	 3.83078 
2.77 	 1.67136 	 3.84743 
2.78 	 1.68454 	 3.86421 
2.79 	 1.69782 	 3.88112 
2.8 	 1.71121 	 3.89817 
2.81 	 1.72469 	 3.91535 
2.82 	 1.73826 	 3.93266 
2.83 	 1.75191 	 3.95011 
2.84 	 1.76564 	 3.9677 
2.85 	 1.77944 	 3.98543 
2.86 	 1.7933 	 4.00329 
2.87 	 1.80722 	 4.02129 
2.88 	 1.82119 	 4.03943 
2.89 	 1.8352 	 4.05772 
2.9 	 1.84926 	 4.07614 
2.91 	 1.86334 	 4.0947 
2.92 	 1.87746 	 4.1134 
2.93 	 1.89159 	 4.13225 
2.94 	 1.90574 	 4.15124 
2.95 	 1.91989 	 4.17036 
2.96 	 1.93405 	 4.18963 
2.97 	 1.9482 	 4.20905 
2.98 	 1.96234 	 4.2286 
2.99 	 1.97647 	 4.24829 
3 	 1.99057 	 4.26813 
3.01 	 2.00464 	 4.2881 
3.02 	 2.01867 	 4.30822 
3.03 	 2.03267 	 4.32848 
3.04 	 2.04661 	 4.34887 
3.05 	 2.06051 	 4.36941 
3.06 	 2.07434 	 4.39008 
3.07 	 2.0881 	 4.4109 
3.08 	 2.1018 	 4.43184 
3.09 	 2.11543 	 4.45293 
3.1 	 2.12901 	 4.47415 
3.11 	 2.14254 	 4.49551 
3.12 	 2.15605 	 4.517 
3.13 	 2.16954 	 4.53863 
3.14 	 2.18303 	 4.56039 
3.15 	 2.19651 	 4.58229 
3.16 	 2.21002 	 4.60432 
3.17 	 2.22354 	 4.62649 
3.18 	 2.23711 	 4.6488 
3.19 	 2.25072 	 4.67124 
3.2 	 2.26439 	 4.69381 
3.21 	 2.27813 	 4.71652 
3.22 	 2.29195 	 4.73937 
3.23 	 2.30586 	 4.76236 
3.24 	 2.31988 	 4.78549 
3.25 	 2.33401 	 4.80876 
3.26 	 2.34826 	 4.83217 
3.27 	 2.36265 	 4.85573 
3.28 	 2.37719 	 4.87943 
3.29 	 2.39189 	 4.90327 
3.3 	 2.40676 	 4.92726 
3.31 	 2.4218 	 4.95141 
3.32 	 2.43704 	 4.9757 
3.33 	 2.45248 	 5.00015 
3.34 	 2.46814 	 5.02475 
3.35 	 2.48402 	 5.04951 
3.36 	 2.50013 	 5.07443 
3.37 	 2.5165 	 5.09951 
3.38 	 2.53312 	 5.12476 
3.39 	 2.55 	 5.15018 
3.4 	 2.56717 	 5.17576 
3.41 	 2.58463 	 5.20152 
3.42 	 2.6024 	 5.22746 
3.43 	 2.62047 	 5.25357 
3.44 	 2.63887 	 5.27987 
3.45 	 2.65761 	 5.30635 
3.46 	 2.67669 	 5.33302 
3.47 	 2.69612 	 5.35988 
3.48 	 2.71593 	 5.38694 
3.49 	 2.73612 	 5.4142 
3.5 	 2.7567 	 5.44167 
3.51 	 2.77767 	 5.46934 
3.52 	 2.79907 	 5.49722 
3.53 	 2.82088 	 5.52532 
3.54 	 2.84313 	 5.55364 
3.55 	 2.86583 	 5.58219 
3.56 	 2.88898 	 5.61096 
3.57 	 2.9126 	 5.63997 
3.58 	 2.9367 	 5.66921 
3.59 	 2.96129 	 5.6987 
3.6 	 2.98638 	 5.72844 
3.61 	 3.01198 	 5.75843 
3.62 	 3.03811 	 5.78868 
3.63 	 3.06477 	 5.8192 
3.64 	 3.09195 	 5.84998 
3.65 	 3.11965 	 5.88104 
3.66 	 3.14784 	 5.91237 
3.67 	 3.17652 	 5.944 
3.68 	 3.20567 	 5.97591 
3.69 	 3.23528 	 6.00811 
3.7 	 3.26534 	 6.04061 
3.71 	 3.29583 	 6.07342 
3.72 	 3.32674 	 6.10653 
3.73 	 3.35805 	 6.13996 
3.74 	 3.38976 	 6.17369 
3.75 	 3.42185 	 6.20775 
3.76 	 3.4543 	 6.24213 
3.77 	 3.48711 	 6.27684 
3.78 	 3.52026 	 6.31188 
3.79 	 3.55373 	 6.34725 
3.8 	 3.58752 	 6.38295 
3.81 	 3.62161 	 6.419 
3.82 	 3.65599 	 6.45538 
3.83 	 3.69064 	 6.49212 
3.84 	 3.72556 	 6.5292 
3.85 	 3.76072 	 6.56663 
3.86 	 3.79611 	 6.60441 
3.87 	 3.83173 	 6.64255 
3.88 	 3.86756 	 6.68105 
3.89 	 3.90358 	 6.7199 
3.9 	 3.93978 	 6.75912 
3.91 	 3.97615 	 6.7987 
3.92 	 4.01268 	 6.83864 
3.93 	 4.04935 	 6.87895 
3.94 	 4.08615 	 6.91963 
3.95 	 4.12306 	 6.96068 
3.96 	 4.16008 	 7.00209 
3.97 	 4.19719 	 7.04388 
3.98 	 4.23437 	 7.08604 
3.99 	 4.27162 	 7.12857 
4 	 4.30892 	 7.17147 
4.01 	 4.34625 	 7.21475 
4.02 	 4.38361 	 7.2584 
4.03 	 4.42097 	 7.30242 
4.04 	 4.45834 	 7.34681 
4.05 	 4.49569 	 7.39158 
4.06 	 4.53301 	 7.43673 
4.07 	 4.57029 	 7.48224 
4.08 	 4.60751 	 7.52813 
4.09 	 4.64466 	 7.57439 
4.1 	 4.68173 	 7.62103 
4.11 	 4.71871 	 7.66803 
4.12 	 4.75558 	 7.7154 
4.13 	 4.79233 	 7.76314 
4.14 	 4.82894 	 7.81125 
4.15 	 4.8654 	 7.85972 
4.16 	 4.90171 	 7.90855 
4.17 	 4.93784 	 7.95775 
4.18 	 4.97378 	 8.00731 
4.19 	 5.00952 	 8.05723 
4.2 	 5.04504 	 8.1075 
4.21 	 5.08034 	 8.15813 
4.22 	 5.1154 	 8.20911 
4.23 	 5.15021 	 8.26043 
4.24 	 5.18475 	 8.31211 
4.25 	 5.21901 	 8.36413 
4.26 	 5.25298 	 8.41649 
4.27 	 5.28664 	 8.46919 
4.28 	 5.31998 	 8.52222 
4.29 	 5.35299 	 8.57559 
4.3 	 5.38565 	 8.62928 
4.31 	 5.41795 	 8.6833 
4.32 	 5.44989 	 8.73764 
4.33 	 5.48143 	 8.79229 
4.34 	 5.51258 	 8.84726 
4.35 	 5.54332 	 8.90254 
4.36 	 5.57363 	 8.95813 
4.37 	 5.6035 	 9.01401 
4.38 	 5.63292 	 9.0702 
4.39 	 5.66188 	 9.12667 
4.4 	 5.69036 	 9.18343 
4.41 	 5.71835 	 9.24048 
4.42 	 5.74583 	 9.2978 
4.43 	 5.7728 	 9.35539 
4.44 	 5.79923 	 9.41325 
4.45 	 5.82513 	 9.47138 
4.46 	 5.85046 	 9.52975 
4.47 	 5.87523 	 9.58838 
4.48 	 5.89941 	 9.64726 
4.49 	 5.923 	 9.70637 
4.5 	 5.94597 	 9.76571 
4.51 	 5.96833 	 9.82529 
4.52 	 5.99005 	 9.88508 
4.53 	 6.01112 	 9.94508 
4.54 	 6.03154 	 10.0053 
4.55 	 6.05134 	 10.0657 
4.56 	 6.0705 	 10.1263 
4.57 	 6.08904 	 10.1871 
4.58 	 6.10697 	 10.2481 
4.59 	 6.12429 	 10.3093 
4.6 	 6.141 	 10.3706 
4.61 	 6.15713 	 10.4321 
4.62 	 6.17267 	 10.4937 
4.63 	 6.18763 	 10.5555 
4.64 	 6.20201 	 10.6175 
4.65 	 6.21584 	 10.6796 
4.66 	 6.2291 	 10.7418 
4.67 	 6.24181 	 10.8041 
